GeneID,Pseudo_bulk_expression
Pyap04177,0.0008298364000000001
Pyap04178,0.027191212
Pyap04179,0.0007339206
Pyap04180,0.0715251478
Pyap04181,0.10406244420000002
Pyap04182,0.1244672338
Pyap04183,0.002630227
Pyap04184,0.05341953000000001
Pyap04185,3.9981227259999996
Pyap04186,0.0024470036
Pyap04187,0.0259943092
Pyap04188,1.8012313478
Pyap04189,0.018948485
Pyap04190,0.009463995800000001
Pyap04191,0.00033175800000000003
Pyap04192,0.054638099800000006
Pyap04193,3.1041091326
Pyap04194,0.2069681344
Pyap04195,0.0
Pyap04196,0.0024199566
Pyap04197,0.126119137
Pyap04198,0.0001031526
Pyap04199,2.7283999999999998e-05
Pyap04200,0.32858908000000003
Pyap04201,0.0699280138
Pyap04202,0.3988078356
Pyap04203,0.048181447200000005
Pyap04204,0.06605201740000001
Pyap04205,0.0078833016
Pyap04206,0.0085512602
Pyap04207,0.24285306140000001
Pyap04208,0.5039969888
Pyap04209,0.23863904480000003
Pyap04210,0.057645274
Pyap04211,2.5228870282
Pyap04212,1.649950195
Pyap04213,0.017859061000000002
Pyap04214,0.0
Pyap04215,0.0
Pyap04216,0.0
Pyap04217,0.0
Pyap04218,0.0047557558
Pyap04219,0.6100817996
Pyap04220,0.0846635872
Pyap04221,0.00032719819999999997
Pyap04222,0.20030053299999998
Pyap04223,1.8245948351999999
Pyap04224,0.5719199034000001
Pyap04225,0.2323564554
Pyap04226,0.23980020500000002
Pyap04227,1.3904804852
Pyap04228,0.5487068438
Pyap04229,0.2107215434
Pyap04230,0.4814667858
Pyap04231,0.0042575204
Pyap04232,0.40165699860000004
Pyap04233,1.9345849229999998
Pyap04234,0.4776433376
Pyap04235,0.0321567564
Pyap04236,0.26649479160000006
Pyap04237,0.22859838239999997
Pyap04238,0.8013894340000001
Pyap04239,0.2612169732
Pyap04240,0.15276461619999998
Pyap04241,0.6749820952
Pyap04242,0.015337849800000001
Pyap04243,0.0016829198
Pyap04244,0.6492748972
Pyap04245,0.0024656762
Pyap04246,0.000727816
Pyap04247,0.5171178326000001
Pyap04248,1.5050718285999998
Pyap04249,0.0
Pyap04250,0.0
Pyap04251,0.0
Pyap04252,0.0255571812
Pyap04253,0.0007877406
Pyap04254,0.46339423059999996
Pyap04255,0.0644836724
Pyap04256,0.0080718776
Pyap04257,1.1210461856
Pyap04258,0.44838457859999997
Pyap04259,0.3432814270000001
Pyap04260,0.00026353039999999997
Pyap04261,0.00021377
Pyap04262,1.0958164504
Pyap04263,0.0645261842
Pyap04264,0.41049684500000005
Pyap04265,0.009008051999999999
Pyap04266,0.0637418226
Pyap04267,6.2783977702
Pyap04268,0.0223055366
Pyap04269,0.0020114639999999997
Pyap04270,1.1560000000000001e-05
Pyap04271,0.2130102478
Pyap04272,0.041970662000000006
Pyap04273,0.00489179
Pyap04274,0.0692231132
Pyap04275,0.5153450444
Pyap04276,0.11277320899999999
Pyap04277,0.48857669580000007
Pyap04278,0.6087162318
Pyap04279,5.959987817
Pyap04280,0.1627213338
Pyap04281,0.37075289320000004
Pyap04282,0.2849924406
Pyap04283,0.27793888460000005
Pyap04284,0.2261598292
Pyap04285,0.09385089760000001
Pyap04286,0.0249442626
Pyap04287,0.9716150685999999
Pyap04288,0.005815774
Pyap04289,1.009462025
Pyap04290,0.2801467246
Pyap04291,0.6426894009999999
Pyap04292,0.5874227952
Pyap04293,0.00026796839999999997
Pyap04294,1.349525197
Pyap04295,1.6036884242
Pyap04296,0.3697825212
Pyap04297,0.9666760326
Pyap04298,0.00020344820000000002
Pyap04299,0.0003827048
Pyap04300,0.3909083684
Pyap04301,2.610334674
Pyap04302,0.023498564399999998
Pyap04303,0.5238941084000001
Pyap04304,0.20614734499999998
Pyap04305,0.4315996962
Pyap04306,0.1611455672
Pyap04307,0.0163190732
Pyap04308,1.105825599
Pyap04309,0.42796339339999995
Pyap04310,2.1474279376
Pyap04311,0.4160448156
Pyap04312,0.11155822959999999
Pyap04313,0.0
Pyap04314,0.3700573566
Pyap04315,0.3003210358
Pyap04316,0.0020655238
Pyap04317,2.8213784334
Pyap04318,0.0
Pyap04319,0.079727901
Pyap04320,4.44178e-05
Pyap04321,0.15351480720000002
Pyap04322,0.2257878072
Pyap04323,0.4630126627999999
Pyap04324,3.6203278302
Pyap04325,0.34211675919999995
Pyap04326,0.5793958204
Pyap04327,0.0071987788
Pyap04328,0.332312009
Pyap04329,0.0126253386
Pyap04330,0.0004824348
Pyap04331,0.260925973
Pyap04332,1.7226066634
Pyap04333,0.0030451277999999997
Pyap04334,0.0012981276
Pyap04335,0.0790383846
Pyap04336,0.5132766307999999
Pyap04337,0.1539503254
Pyap04338,3.94782e-05
Pyap04339,0.016693005200000003
Pyap04340,0.1961845786
Pyap04341,0.0089935464
Pyap04342,1.3500780122
Pyap04343,0.0979502466
Pyap04344,1.0226973184
Pyap04345,0.0037676800000000002
Pyap04346,0.038035804000000006
Pyap04347,0.22971778920000002
Pyap04348,2.6512295756000004
Pyap04349,0.9209189095999999
Pyap04350,0.027021394799999997
Pyap04351,6.23454e-05
Pyap04352,0.5635579772
Pyap04353,0.0055368938000000005
Pyap04354,0.2888374762
Pyap04355,0.30574818360000006
Pyap04356,0.2550419424
Pyap04357,0.07720185560000001
Pyap04358,0.005838484600000001
Pyap04359,0.0
Pyap04360,0.00010877300000000001
Pyap04361,7.51636e-05
Pyap04362,0.0041177714
Pyap04363,0.0029753356
Pyap04364,0.0006336408
Pyap04365,0.0045728578
Pyap04366,0.0001963294
Pyap04367,0.0004097356
Pyap04368,0.11482911039999999
Pyap04369,0.9964071539999999
Pyap04370,0.0
Pyap04371,0.6258710086000001
Pyap04372,0.2884117828
Pyap04373,0.900415354
Pyap04374,1.4080874558
Pyap04375,2.4540864034000003
Pyap04376,0.016498230800000003
Pyap04377,0.032140173
Pyap04378,0.0028175777999999998
Pyap04379,0.0491551658
Pyap04380,0.1979939548
Pyap04381,0.0765746408
Pyap04382,0.164004221
Pyap04383,0.7002813588
Pyap04384,0.20850443580000003
Pyap04385,0.0326671522
Pyap04386,0.0659990108
Pyap04387,0.028110451600000003
Pyap04388,0.0180070342
Pyap04389,0.026097768
Pyap04390,0.0002323584
Pyap04391,0.0
Pyap04392,6.44354e-05
Pyap04393,0.0
Pyap04394,0.0118498856
Pyap04395,0.0001591482
Pyap04396,0.4527022564
Pyap04397,0.8959657442000001
Pyap04398,0.004161072199999999
Pyap04399,0.2500251524
Pyap04400,6.6835e-05
Pyap04401,0.08448447479999999
Pyap04402,0.0233574264
Pyap04403,0.0160509062
Pyap04404,0.006961469600000001
Pyap04405,0.0130925642
Pyap04406,0.0015828728
Pyap04407,0.015661082
Pyap04408,0.0033431622000000003
Pyap04409,0.006655560600000001
Pyap04410,0.015471470799999998
Pyap04411,0.6258757766
Pyap04412,0.30364601599999996
Pyap04413,0.0020711472000000002
Pyap04414,0.0203317186
Pyap04415,0.1308872176
Pyap04416,0.0425075582
Pyap04417,0.0026324793999999998
Pyap04418,2.9265099854
Pyap04419,0.0043359988
Pyap04420,0.00035480019999999996
Pyap04421,0.34552970820000006
Pyap04422,0.0
Pyap04423,0.08598229640000002
Pyap04424,0.43219663100000005
Pyap04425,0.08816966200000001
Pyap04426,0.32789015600000004
Pyap04427,0.12478283479999999
Pyap04428,0.0281880294
Pyap04429,0.013999608600000001
Pyap04430,0.1328805214
Pyap04431,0.367763452
Pyap04432,0.0020095297999999998
Pyap04433,0.0214068678
Pyap04434,0.0164572568
Pyap04435,0.0004638601999999999
Pyap04436,0.0537172572
Pyap04437,0.008355210800000002
Pyap04438,0.0006051822
Pyap04439,0.34076509499999996
Pyap04440,0.304853708
Pyap04441,0.00021788580000000002
Pyap04442,0.0003899976
Pyap04443,3.566974062
Pyap04444,0.0058208784
Pyap04445,0.9703397006
Pyap04446,0.8358886201999999
Pyap04447,0.2821481076
Pyap04448,0.012857614600000001
Pyap04449,0.6407312756000001
Pyap04450,0.9212719180000001
Pyap04451,0.1119296358
Pyap04452,0.3948586032
Pyap04453,0.075172089
Pyap04454,0.5524533988
Pyap04455,1.0323680026
Pyap04456,0.19998783860000002
Pyap04457,0.1320606814
Pyap04458,0.013244354
Pyap04459,0.2782883234
Pyap04460,14.579699827999999
Pyap04461,0.4152520282
Pyap04462,0.0007137930000000001
Pyap04463,1.0887052548
Pyap04464,0.0
Pyap04465,0.0640291486
Pyap04466,0.193045541
Pyap04467,0.0031628924
Pyap04468,1.4410171444
Pyap04469,2.1351499722
Pyap04470,0.026840169000000004
Pyap04471,0.000155745
Pyap04472,0.0008335367999999999
Pyap04473,0.0
Pyap04474,4.03822e-05
Pyap04475,0.000122779
Pyap04476,0.007012895599999999
Pyap04477,0.0008315738
Pyap04478,0.0
Pyap04479,0.21605368619999998
Pyap04480,1.7879121854000002
Pyap04481,1.288173633
Pyap04482,1.5458924278000001
Pyap04483,0.9150374562
Pyap04484,0.008893271999999999
Pyap04485,0.0015236158
Pyap04486,0.0302250798
Pyap04487,0.8263534318
Pyap04488,0.7378254385999999
Pyap04489,0.0017941772000000002
Pyap04490,0.09053328799999999
Pyap04491,0.0018778888000000001
Pyap04492,0.0106389846
Pyap04493,0.000381397
Pyap04494,0.0011837774000000001
Pyap04495,0.0059832947999999995
Pyap04496,0.00017883580000000002
Pyap04497,0.0
Pyap04498,1.8871257604
Pyap04499,0.7199996358
Pyap04500,1.1119816826
Pyap04501,0.3041796508
Pyap04502,0.016741376199999998
Pyap04503,0.270291059
Pyap04504,3.0091517794
Pyap04505,0.0910261654
Pyap04506,0.0009307072
Pyap04507,0.018320684800000004
Pyap04508,0.36813832
Pyap04509,0.1894800584
Pyap04510,0.1756248454
Pyap04511,0.1421467942
Pyap04512,2.044926115
Pyap04513,0.26406426660000004
Pyap04514,0.00017684279999999997
Pyap04515,0.010774182599999998
Pyap04516,0.005973821
Pyap04517,0.0013977967999999998
Pyap04518,0.0400592114
Pyap04519,0.21089649380000003
Pyap04520,0.0011329528
Pyap04521,0.0096982364
Pyap04522,0.0262338638
Pyap04523,16.922296152
Pyap04524,0.0002273502
Pyap04525,0.00333587
Pyap04526,0.0045496172
Pyap04527,0.2203112564
Pyap04528,0.016236785400000002
Pyap04529,0.4314825702
Pyap04530,0.45209423220000006
Pyap04531,0.0015896268
Pyap04532,0.0057075796
Pyap04533,0.040379113
Pyap04534,0.0
Pyap04535,0.0044313234
Pyap04536,0.2555333712
Pyap04537,0.664001229
Pyap04538,0.5629032728000001
Pyap04539,0.3756963788
Pyap04540,0.5827624682000001
Pyap04541,0.32052727880000004
Pyap04542,7.328707392199999
Pyap04543,0.3167160624
Pyap04544,0.0718921726
Pyap04545,0.0024126352
Pyap04546,0.0238626026
Pyap04547,0.12100979400000003
Pyap04548,0.176025308
Pyap04549,0.3771890866
Pyap04550,0.03432182439999999
Pyap04551,0.6803141657999999
Pyap04552,0.0567247586
Pyap04553,0.17350995779999998
Pyap04554,0.0333864318
Pyap04555,0.3933524812
Pyap04556,0.6944348080000001
Pyap04557,0.003054028
Pyap04558,0.0015374876000000001
Pyap04559,0.0046247473999999995
Pyap04560,0.0038303473999999997
Pyap04561,0.053996313799999994
Pyap04562,0.0091206242
Pyap04563,0.0
Pyap04564,1.342e-05
Pyap04565,0.0001932362
Pyap04566,0.0018384571999999998
Pyap04567,0.006066879799999999
Pyap04568,0.024158917800000002
Pyap04569,0.005588841200000001
Pyap04570,0.030034393399999998
Pyap04571,1.0539470180000001
Pyap04572,0.0
Pyap04573,0.036899468399999996
Pyap04574,0.0942183032
Pyap04575,0.9754689894
Pyap04576,0.09509733000000001
Pyap04577,0.0034536776
Pyap04578,0.144144991
Pyap04579,0.015388595800000002
Pyap04580,1.2335906933999998
Pyap04581,0.018765041599999997
Pyap04582,1.3993852731999998
Pyap04583,1.1046966138
Pyap04584,0.009517813
Pyap04585,0.0875665448
Pyap04586,0.0174421738
Pyap04587,0.0
Pyap04588,0.9261259546
Pyap04589,0.0177411238
Pyap04590,0.0228983092
Pyap04591,0.3769291966
Pyap04592,0.0832490602
Pyap04593,0.005297449599999999
Pyap04594,0.00164483
Pyap04595,0.0014099824000000003
Pyap04596,0.0191929736
Pyap04597,0.0068101229999999995
Pyap04598,0.24145119299999998
Pyap04599,0.07161118139999999
Pyap04600,0.396895625
Pyap04601,0.1203179768
Pyap04602,0.4387811115999999
Pyap04603,0.9980763618000001
Pyap04604,0.0001495874
Pyap04605,0.0014400656
Pyap04606,0.0084275388
Pyap04607,0.0051033816
Pyap04608,8.24642e-05
Pyap04609,0.339223347
Pyap04610,0.006205576799999999
Pyap04611,0.26065094879999995
Pyap04612,0.3985522092
Pyap04613,0.010166852
Pyap04614,0.1795806894
Pyap04615,0.9142500783999999
Pyap04616,0.008745178599999999
Pyap04617,0.0288421018
Pyap04618,2.0110519548
Pyap04619,0.035411532600000004
Pyap04620,0.5370205974
Pyap04621,0.6755538126
Pyap04622,0.7601153454
Pyap04623,0.1393162968
Pyap04624,0.017134507799999997
Pyap04625,0.0
Pyap04626,0.0
Pyap04627,0.0036066614
Pyap04628,0.044466044399999995
Pyap04629,0.038935527000000004
Pyap04630,0.0036976036000000005
Pyap04631,0.07252291940000001
Pyap04632,0.0740475026
Pyap04633,0.1499096826
Pyap04634,4.3720399999999996e-05
Pyap04635,0.0008591246
Pyap04636,0.0034312763999999997
Pyap04637,0.0
Pyap04638,0.0082516788
Pyap04639,0.0021759804000000002
Pyap04640,0.0209468492
Pyap04641,0.0012576236
Pyap04642,1.1850555472
Pyap04643,0.607057941
Pyap04644,0.3181392566
Pyap04645,0.1910167026
Pyap04646,1.017014279
Pyap04647,0.0863132648
Pyap04648,0.8121862176000001
Pyap04649,0.2337213552
Pyap04650,0.0097973992
Pyap04651,0.0010353172
Pyap04652,0.0059995657999999995
Pyap04653,0.010312538999999999
Pyap04654,0.1044791576
Pyap04655,0.028981333999999997
Pyap04656,0.10899115359999997
Pyap04657,0.2793023764
Pyap04658,0.0
Pyap04659,0.0
Pyap04660,0.0
Pyap04661,1.0877495535999997
Pyap04662,0.1461836496
Pyap04663,0.0022146006
Pyap04664,0.5421207530000001
Pyap04665,0.4256590448
Pyap04666,0.007075055799999999
Pyap04667,0.2268296126
Pyap04668,0.419286828
Pyap04669,0.13077582019999998
Pyap04670,6.0779599999999997e-05
Pyap04671,0.8651703675999999
Pyap04672,0.7635941462
Pyap04673,2.0195031144
Pyap04674,0.022854116
Pyap04675,1.2312373013999998
Pyap04676,0.0103789716
Pyap04677,0.506693134
Pyap04678,0.5371700856
Pyap04679,3.36444e-05
Pyap04680,0.019005778199999997
Pyap04681,0.5736974072
Pyap04682,0.41123863420000006
Pyap04683,1.7362857995999998
Pyap04684,0.4626359219999999
Pyap04685,0.0049591589999999994
Pyap04686,28.664721718
Pyap04687,0.2015535124
Pyap04688,3.08e-05
Pyap04689,0.0081535866
Pyap04690,0.678789
Pyap04691,0.6773262872
Pyap04692,0.7979674920000001
Pyap04693,0.18814154200000002
Pyap04694,0.0022017648
Pyap04695,0.0002023876
Pyap04696,0.09625335380000001
Pyap04697,0.027850990200000002
Pyap04698,0.48113699099999996
Pyap04699,1.5878815756
Pyap04700,0.0551956594
Pyap04701,0.4477769552
Pyap04702,0.33537976700000005
Pyap04703,0.0047336596000000005
Pyap04704,0.0281347686
Pyap04705,0.0058696974
Pyap04706,0.0039618399999999995
Pyap04707,0.5370780126000001
Pyap04708,0.0872372198
Pyap04709,0.0041691924
Pyap04710,0.5941719056
Pyap04711,0.1639206636
Pyap04712,1.161549457
Pyap04713,0.0125167834
Pyap04714,0.0
Pyap04715,0.388613411
Pyap04716,0.20501784280000002
Pyap04717,0.021676768
Pyap04718,0.0293013892
Pyap04719,0.0004445806
Pyap04720,0.049102093400000005
Pyap04721,0.0001104552
Pyap04722,0.0002161096
Pyap04723,0.001531625
Pyap04724,0.0021972524
Pyap04725,0.0016532078
Pyap04726,0.23484161339999998
Pyap04727,0.0057091028
Pyap04728,0.15403757820000002
Pyap04729,0.0509129324
Pyap04730,0.7326682846000001
Pyap04731,0.09783853220000001
Pyap04732,0.011589463800000002
Pyap04733,0.0105878554
Pyap04734,0.012866466399999998
Pyap04735,0.0413860078
Pyap04736,0.4380266132
Pyap04737,0.0034469585999999997
Pyap04738,0.177228194
Pyap04739,0.3339398272
Pyap04740,0.6248063883999999
Pyap04741,0.513779007
Pyap04742,0.0541623012
Pyap04743,0.0086354398
Pyap04744,0.0890832226
Pyap04745,0.0011457364
Pyap04746,1.2173611800000002
Pyap04747,0.1997262926
Pyap04748,4.687221141
Pyap04749,0.7031817483999999
Pyap04750,11.6599275946
Pyap04751,0.0595553012
Pyap04752,0.0
Pyap04753,5.78298e-05
Pyap04754,0.0005782322
Pyap04755,0.0006438198
Pyap04756,0.0038270776
Pyap04757,0.00011416320000000001
Pyap04758,2.6093e-05
Pyap04759,0.0005430184
Pyap04760,0.0
Pyap04761,0.0014649906
Pyap04762,0.36909497040000006
Pyap04763,1.3367780804
Pyap04764,0.21601315700000004
Pyap04765,0.0008062034
Pyap04766,1.1182717896
Pyap04767,0.028134539000000004
Pyap04768,0.0053388128
Pyap04769,0.0035763638
Pyap04770,0.0007632314
Pyap04771,0.0045065072
Pyap04772,0.8336483086000002
Pyap04773,0.39670125599999995
Pyap04774,0.014174679599999998
Pyap04775,0.0349191962
Pyap04776,1.334e-05
Pyap04777,0.37924715400000003
Pyap04778,0.1005512418
Pyap04779,0.7312923342
Pyap04780,0.0677570574
Pyap04781,0.021897439199999997
Pyap04782,0.4116355276
Pyap04783,0.0027244237999999995
Pyap04784,0.0475465472
Pyap04785,0.0002571992
Pyap04786,0.0064489324
Pyap04787,0.2673836048
Pyap04788,0.013906838200000002
Pyap04789,0.2703579796
Pyap04790,0.035335794999999996
Pyap04791,0.3273150352
Pyap04792,0.3962093102
Pyap04793,1.2256077418
Pyap04794,0.8090309358000001
Pyap04795,0.43282471000000006
Pyap04796,0.49658583400000006
Pyap04797,0.9072243433999999
Pyap04798,0.17082299299999998
Pyap04799,0.0008814825999999999
Pyap04800,0.00021047280000000002
Pyap04801,0.000352386
Pyap04802,0.3255115728
Pyap04803,0.5075982083999999
Pyap04804,0.2346337656
Pyap04805,0.022536594400000002
Pyap04806,0.3251226944
Pyap04807,0.10600080780000001
Pyap04808,0.2845781758
Pyap04809,0.0005943133999999999
Pyap04810,1.0664647358
Pyap04811,0.022323198199999998
Pyap04812,0.5340588384
Pyap04813,0.264114752
Pyap04814,0.0146787526
Pyap04815,0.032464483
Pyap04816,0.5777788634000001
Pyap04817,0.0
Pyap04818,0.0
Pyap04819,0.0001142934
Pyap04820,0.0
Pyap04821,0.0650194992
Pyap04822,1.182e-05
Pyap04823,0.7712332386
Pyap04824,0.7781340884
Pyap04825,0.1688577924
Pyap04826,0.0108270934
Pyap04827,0.011392814400000001
Pyap04828,0.022150755799999998
Pyap04829,0.00020507339999999998
Pyap04830,0.0041655128
Pyap04831,0.0021075894
Pyap04832,0.076886616
Pyap04833,0.1637244612
Pyap04834,0.3237949714
Pyap04835,0.0048920071999999995
Pyap04836,0.0002156242
Pyap04837,0.00041240259999999996
Pyap04838,0.4530251028
Pyap04839,0.0698966416
Pyap04840,0.0111509908
Pyap04841,0.9612133848000001
Pyap04842,0.0163060052
Pyap04843,0.006440626600000001
Pyap04844,4.0593297882
Pyap04845,0.0154599614
Pyap04846,0.1263438424
Pyap04847,1.4843793794
Pyap04848,0.10132244480000001
Pyap04849,0.7495317682
Pyap04850,0.3047231756
Pyap04851,0.43910435960000005
Pyap04852,1.6654768179999997
Pyap04853,0.2819686224
Pyap04854,0.5279354286000001
Pyap04855,0.12558492859999998
Pyap04856,0.10101835379999999
Pyap04857,0.022990152399999998
Pyap04858,0.004432789
Pyap04859,0.0017567616000000001
Pyap04860,0.06781439380000001
Pyap04861,1.3787990778
Pyap04862,0.007444284399999999
Pyap04863,0.011407534
Pyap04864,1.5603891922
Pyap04865,0.018401119799999997
Pyap04866,0.0037304232
Pyap04867,3.7402236904000006
Pyap04868,0.2322988724
Pyap04869,0.0008354958
Pyap04870,0.0033961284
Pyap04871,0.6828114087999999
Pyap04872,0.0061703434
Pyap04873,3.2232502996
Pyap04874,0.19376541939999997
Pyap04875,0.13476604720000002
Pyap04876,0.012362470599999998
Pyap04877,0.0
Pyap04878,1.4420000000000001e-05
Pyap04879,0.2045627868
Pyap04880,0.0053339
Pyap04881,1.212586514
Pyap04882,0.3685565602
Pyap04883,0.5429603464
Pyap04884,0.561273018
Pyap04885,0.0153879882
Pyap04886,0.2479650244
Pyap04887,0.1592965468
Pyap04888,0.5771014971999999
Pyap04889,0.0179596698
Pyap04890,0.073104373
Pyap04891,0.0753237084
Pyap04892,0.572483239
Pyap04893,0.43850153900000005
Pyap04894,0.0030436656
Pyap04895,4.2552213702
Pyap04896,0.20963973959999999
Pyap04897,0.664258491
Pyap04898,0.1662808352
Pyap04899,0.016464491399999996
Pyap04900,0.6905683458
Pyap04901,0.0051585332
Pyap04902,1.012943837
Pyap04903,1.9092359780000003
Pyap04904,0.15626992820000002
Pyap04905,0.5556845848
Pyap04906,0.000235774
Pyap04907,0.3705588004
Pyap04908,0.5801260297999999
Pyap04909,1.1171703334
Pyap04910,0.0
Pyap04911,1.193133461
Pyap04912,0.811007206
Pyap04913,0.6539700046
Pyap04914,0.11268411599999999
Pyap04915,2.5152268812
Pyap04916,1.0270561446000002
Pyap04917,0.0004135658
Pyap04918,5.6559672068
Pyap04919,0.0014636122
Pyap04920,0.4641886398
Pyap04921,0.24936410860000002
Pyap04922,1.8658067811999999
Pyap04923,1.4731568734
Pyap04924,1.7381369318000002
Pyap04925,0.066347305
Pyap04926,1.2275674479999998
Pyap04927,1.1460148321999999
Pyap04928,0.7998173989999999
Pyap04929,0.0293268796
Pyap04930,0.4501986262
Pyap04931,0.0183072104
Pyap04932,0.614100197
Pyap04933,0.6617520829999999
Pyap04934,1.0836669498
Pyap04935,0.5053657422
Pyap04936,7.329020639000001
Pyap04937,0.606882278
Pyap04938,0.0018183635999999997
Pyap04939,0.1655926464
Pyap04940,0.002065627
Pyap04941,0.6043671692
Pyap04942,1.1348268706
Pyap04943,0.0009872341999999999
Pyap04944,0.21327239699999997
Pyap04945,0.39554393600000004
Pyap04946,0.4569254252
Pyap04947,1.6300399804
Pyap04948,0.0754122548
Pyap04949,0.28630415779999996
Pyap04950,0.0
Pyap04951,0.004000711
Pyap04952,0.0053759038
Pyap04953,1.9619662032
Pyap04954,0.5790481622
Pyap04955,0.147455685
Pyap04956,0.3306362072
Pyap04957,0.6737013230000001
Pyap04958,0.0002769512
Pyap04959,0.0030591648
Pyap04960,0.0062168404
Pyap04961,0.003047142
Pyap04962,0.007998713
Pyap04963,0.0252047234
Pyap04964,0.021451592
Pyap04965,0.7473100748
Pyap04966,0.48758002640000003
Pyap04967,0.24812604340000002
Pyap04968,0.0006914532000000001
Pyap04969,0.1550917804
Pyap04970,0.2019464676
Pyap04971,0.35302276979999997
Pyap04972,0.6727365554
Pyap04973,0.20200004899999996
Pyap04974,8.08804e-05
Pyap04975,0.0004589548000000001
Pyap04976,4.86e-05
Pyap04977,0.0036087273999999996
Pyap04978,0.6508402974
Pyap04979,1.2214986016
Pyap04980,0.26822328900000003
Pyap04981,0.00014525
Pyap04982,0.433679923
Pyap04983,0.2877256774
Pyap04984,0.2686536758
Pyap04985,0.08424645160000001
Pyap04986,0.012826055800000003
Pyap04987,0.0007585675999999999
Pyap04988,0.015585961199999998
Pyap04989,1.4566206286
Pyap04990,0.5619325288000001
Pyap04991,0.7786707124000001
Pyap04992,0.0050017568
Pyap04993,0.5000400060000001
Pyap04994,0.17881683099999995
Pyap04995,0.5896205492000001
Pyap04996,0.0823763616
Pyap04997,0.26537572220000005
Pyap04998,0.1609358038
Pyap04999,0.0
Pyap05000,0.161012811
Pyap05001,0.0911180294
Pyap05002,2.0490051968
Pyap05003,0.7563290558
Pyap05004,0.5717367836
Pyap05005,3.1991926278
Pyap05006,0.3178903994
Pyap05007,0.5774054341999999
Pyap05008,0.0009714104000000002
Pyap05009,0.0393929932
Pyap05010,0.011458666199999998
Pyap05011,0.0003221832
Pyap05012,0.2211110138
Pyap05013,1.689436824
Pyap05014,0.0021909933999999997
Pyap05015,0.0001483876
Pyap05016,4.6993e-05
Pyap05017,5.53228e-05
Pyap05018,0.27921316760000003
Pyap05019,1.1036043246
Pyap05020,0.7171265258
Pyap05021,1.4762390844
Pyap05022,0.1194947644
Pyap05023,0.6103929831999999
Pyap05024,0.04744820860000001
Pyap05025,0.562425426
Pyap05026,0.643526546
Pyap05027,0.0005695274
Pyap05028,0.1159029792
Pyap05029,0.0171438582
Pyap05030,0.022782474199999996
Pyap05031,0.3988540328
Pyap05032,0.3058728484
Pyap05033,0.0096967526
Pyap05034,0.6402815119999999
Pyap05035,2.2963848143999996
Pyap05036,0.7688380882
Pyap05037,1.197027394
Pyap05038,0.0027767369999999996
Pyap05039,0.2092956644
Pyap05040,0.4870876988
Pyap05041,3.260783129599999
Pyap05042,0.0903534764
Pyap05043,2.54882e-05
Pyap05044,0.101859861
Pyap05045,0.097496286
Pyap05046,0.0532757924
Pyap05047,0.37363953060000005
Pyap05048,0.2250501784
Pyap05049,0.003477215
Pyap05050,0.398574942
Pyap05051,0.0039761666
Pyap05052,0.1617725372
Pyap05053,0.0
Pyap05054,0.3904532224
Pyap05055,3.2301160070000003
Pyap05056,1.2512292863999999
Pyap05057,0.109214322
Pyap05058,0.5401194512
Pyap05059,0.0889331548
Pyap05060,6.241183722000001
Pyap05061,0.634435212
Pyap05062,0.2410679948
Pyap05063,0.026611905999999998
Pyap05064,0.0065571698
Pyap05065,6.6885942966
Pyap05066,0.1091676552
Pyap05067,0.45666737020000003
Pyap05068,1.2751028494
Pyap05069,2.1772600000000002e-05
Pyap05070,0.0119988288
Pyap05071,0.7170399686000001
Pyap05072,1.56e-05
Pyap05073,1.2148872609999999
Pyap05074,0.0001141074
Pyap05075,2.9621958638
Pyap05076,0.0432607508
Pyap05077,0.0172673034
Pyap05078,0.0233388562
Pyap05079,0.002219902
Pyap05080,0.0101257774
Pyap05081,0.0012631296
Pyap05082,0.001555312
Pyap05083,1.346902736
Pyap05084,0.33402384139999997
Pyap05085,0.2367052764
Pyap05086,0.6539246783999999
Pyap05087,0.0313635436
Pyap05088,0.0002931888
Pyap05089,0.0014628914
Pyap05090,0.6573800936
Pyap05091,9.086579269200001
Pyap05092,2.1931425682
Pyap05093,1.1920033084
Pyap05094,9.05028e-05
Pyap05095,0.0017256764000000001
Pyap05096,0.7776393652
Pyap05097,0.007311501000000001
Pyap05098,0.0045841854
Pyap05099,0.0008280042
Pyap05100,0.0
Pyap05101,0.0102280074
Pyap05102,0.018575369199999997
Pyap05103,0.6649514506
Pyap05104,0.0074244198
Pyap05105,0.0004536816
Pyap05106,0.0029433558
Pyap05107,0.0014429418
Pyap05108,0.027906907800000002
Pyap05109,2.8915228786
Pyap05110,0.06149301220000001
Pyap05111,2.9349498646
Pyap05112,0.827398657
Pyap05113,0.2233854414
Pyap05114,1.2336773792
Pyap05115,0.0553022452
Pyap05116,0.41847637539999993
Pyap05117,0.141928716
Pyap05118,0.1201416256
Pyap05119,0.0013968096000000001
Pyap05120,0.182793099
Pyap05121,0.024881080800000004
Pyap05122,4.1202922196000005
Pyap05123,0.601909641
Pyap05124,7.76388e-05
Pyap05125,0.002153303
Pyap05126,1.1062304986
Pyap05127,0.0053580686
Pyap05128,0.43224216520000003
Pyap05129,0.006197948
Pyap05130,0.012411001800000002
Pyap05131,0.1353755478
Pyap05132,0.0010712868
Pyap05133,10.408783560200002
Pyap05134,0.005847214200000001
Pyap05135,0.43103086360000004
Pyap05136,0.0094985668
